timestamp,balance
2022-02-26 11:29:27+00:00,2061169107.2007298
2022-02-27 11:29:27+00:00,2274456152.6151237
2022-02-28 11:29:27+00:00,2091894647.5806124
2022-03-01 11:29:27+00:00,2293359048.812901
2022-03-02 11:29:27+00:00,2308255453.053746
2022-03-03 11:29:27+00:00,2257572544.7473187
2022-03-04 11:29:27+00:00,2177190351.455214
2022-03-05 11:29:27+00:00,2035560280.5224185
2022-03-06 11:29:27+00:00,1987786612.8401392
2022-03-07 11:29:27+00:00,1917942992.9564154
2022-03-08 11:29:27+00:00,1974864669.3654833
2022-03-09 11:29:27+00:00,1927649184.4951735
2022-03-10 11:29:27+00:00,2100535444.938513
2022-03-11 11:29:27+00:00,1979966137.1443465
2022-03-12 11:29:27+00:00,1923398416.4482913
2022-03-13 11:29:27+00:00,1912776445.5671878
2022-03-14 11:29:27+00:00,1844039179.0596557
2022-03-15 11:29:27+00:00,2000162661.2614255
2022-03-16 11:29:27+00:00,1977235069.0199022
2022-03-17 11:29:27+00:00,2104548080.774745
2022-03-18 11:29:27+00:00,2154480070.5000467
2022-03-19 11:29:27+00:00,2188587247.55693
2022-03-20 11:29:27+00:00,2178846695.8043084
2022-03-21 11:29:27+00:00,2127752147.5847733
2022-03-22 11:29:27+00:00,2152405942.3585443
2022-03-23 11:29:27+00:00,2247158328.006994
2022-03-24 11:29:27+00:00,2368202648.691493
2022-03-25 11:29:27+00:00,2388052157.4036584
2022-03-26 11:29:27+00:00,2395536540.146626
2022-03-27 11:29:27+00:00,2449879380.107241
2022-03-28 11:29:27+00:00,2489032047.3760314
2022-03-29 11:29:27+00:00,2529603040.558808
